201
76	0.35741	0.37051	0.26142	.	.	0.30921	0.37146	0.45359	0.33795	0.33156	0.31713	0.29655	0.3138	0.30879	0.32376	0.31191	0.31734	0.32613	0.32153	0.30803	0.36936	0.26333	0.28456	0.2984	0.25911	0.26338	0.40017	0.32817	0.52234	0.3001	0.33191	0.28336	0.46189	0.35253	.	0.4636	0.25344	0.29253	0.19184	0.26492	0.14599	0.14566	0.26012	0.26763	0.1273	0.19771	0.14632	0.17871	0.14437	0.09484	0.16105	0.10787	0.05383	0.0	0.16581	0.29266	0.08075	.	0.12141	0.19686	0.13915	0.10925	0.13441	0.2103	0.21355	0.35813	.	0.20157	0.2406	.	0.19991	0.17287	0.18462	0.18218	0.15688	0.20612	0.40447	0.37907	0.29669	0.33431	.	0.23978	0.15285	.	0.17925	0.18319	0.17168	0.173	.	0.19194	0.17071	0.14964	0.36631	0.34108	.	0.20658	0.20199	0.20814	0.16475	0.19092	0.36525	0.21795	0.22383	0.37354	0.21996	0.20443	0.17931	0.2281	0.1893	.	0.26253	0.21853	0.29729	0.21751	0.18589	0.16904	0.56351	0.26182	0.23786	0.19533	0.29664	0.31202	0.31202	.	.	0.24406	0.23402	0.2434	0.21516	0.26549	0.1928	0.1686	0.20314	0.21818	0.19468	0.23135	0.2506	0.22534	0.20367	0.15557	0.2864	0.26773	0.24097	.	0.2938	0.29527	0.31498	0.21401	0.24344	0.28575	0.17964	0.24494	0.2511	0.24285	0.29732	0.28077	0.31589	0.31049	0.32075	0.33212	0.18902	0.19671	0.17124	0.25296	0.26016	0.21475	.	0.32613	0.25778	0.22256	0.54949	0.58849	0.2442	0.33171	0.2172	0.49845	0.33213	0.30875	0.25544	0.25648	0.25915	0.25957	0.18077	0.24184	0.23741	0.20009	0.35277	0.19718	.	0.37466	0.21418	0.28646	0.29605	0.28394	0.29088	0.28368	0.3532	0.2932	0.24928	0.21148	0.56321
195	0.41481	0.4279	0.31882	0.4244	0.50729	0.36661	0.42886	0.51099	0.39535	.	0.37453	0.35395	0.37119	0.36618	0.38116	0.36931	0.37474	0.38353	0.37892	0.36543	0.42676	0.32072	.	0.3558	0.31651	0.32078	0.45757	0.38557	0.57974	0.35749	0.3893	0.34075	0.51929	0.40993	0.50609	0.52099	0.31084	0.34993	0.24923	0.32231	0.20338	0.20306	.	0.32503	0.1847	.	0.20372	0.23611	0.20176	0.15224	0.2475	0.19432	0.14028	0.16581	0.0	0.32031	0.10914	0.21222	0.1788	0.25426	0.19655	0.16665	0.1918	0.2677	0.27095	0.41553	0.34446	0.25897	0.298	0.27832	0.25731	0.23027	0.24202	0.23958	0.21428	.	0.46187	0.43647	0.35409	0.39171	0.38312	0.29718	0.21025	0.27878	0.23665	0.24059	0.22907	0.2304	0.30046	0.24934	0.22811	0.20704	.	0.39848	0.44301	0.26397	0.25938	0.26554	0.22214	0.24832	0.42264	0.27535	0.28122	0.43093	0.27736	0.26183	0.23671	0.28549	0.24669	0.26948	0.31993	0.27593	0.35469	0.27491	0.24329	0.22644	0.62091	0.31922	0.29526	0.25273	0.35403	0.36941	0.36941	.	0.31773	0.30146	.	0.30079	.	0.32288	0.25019	0.226	0.26054	0.27558	0.25208	0.28875	0.30799	0.28274	0.26107	0.21296	0.3438	0.32512	0.29837	0.28807	0.35119	0.35267	0.37238	0.2714	0.30084	0.34315	0.23704	0.30234	0.3085	0.30025	0.35471	0.33817	0.37329	0.36789	0.37815	0.38951	0.24642	0.25411	0.22864	0.31036	0.31755	0.27214	0.29848	0.38353	0.31518	0.27996	0.60689	0.64589	0.3016	0.38911	0.27459	0.55584	0.38953	0.36614	0.31284	0.31388	0.31654	0.31697	0.23817	0.29923	0.2948	0.25749	0.41017	0.25458	0.38151	0.43206	0.27158	0.34386	0.35345	0.34134	0.34827	0.34108	0.41059	0.3506	0.30668	0.26887	0.62061
123	0.54166	0.55475	0.44567	0.55125	0.63415	0.49346	0.55571	0.63784	0.5222	0.51581	0.50138	.	0.49805	0.49303	0.50801	0.49616	0.50159	0.51038	0.50578	0.49228	0.55361	0.44757	0.46881	0.48265	0.44336	0.44763	0.58442	0.51242	0.70659	0.48435	0.51615	0.4676	0.64614	0.53678	0.63294	0.64785	0.43769	0.47678	0.37609	0.44917	0.33024	0.32991	0.44437	0.45188	0.31155	0.38196	0.33057	0.36296	0.32861	0.27909	0.37435	0.32118	0.26714	0.29266	0.32031	0.0	0.23599	0.33907	0.30566	0.38111	0.3234	0.2935	0.31865	0.39455	0.3978	0.54238	0.47131	.	0.42485	0.40517	0.38416	0.35712	0.36887	0.36643	0.34113	0.39037	0.58872	.	0.48094	0.51856	0.50997	0.42403	.	0.40563	0.3635	0.36744	0.35593	0.35725	0.42731	0.37619	0.35496	0.33389	0.55056	0.52533	.	0.39083	0.38624	0.39239	0.349	0.37517	0.54949	0.4022	0.40807	0.55779	0.40421	0.38868	0.36356	0.41234	0.37354	.	0.44678	0.40278	0.48154	0.40176	0.37014	0.35329	0.74776	.	0.42211	0.37958	0.48089	0.49627	0.49627	0.45081	0.44459	0.42831	0.41827	0.42764	0.39941	0.44973	0.37704	0.35285	0.38739	0.40243	.	0.4156	0.43485	0.40959	.	0.33981	0.47065	0.45197	0.42522	0.41493	0.47804	0.47952	.	0.39826	0.42769	0.47	0.36389	0.42919	0.43535	0.4271	0.48157	0.46502	0.50014	0.49474	0.505	0.51637	0.37327	0.38096	0.35549	0.43721	0.44441	0.399	0.42533	0.51038	0.44203	0.40681	0.73374	0.77274	0.42845	0.51596	0.40145	0.68269	0.51638	0.493	0.43969	0.44073	0.4434	0.44382	0.36502	0.42608	0.42165	0.38434	0.53702	0.38143	0.50836	0.55891	0.39843	0.47071	0.4803	0.46819	0.47513	0.46793	0.53744	0.47745	0.43353	0.39573	0.74746
98	.	0.34284	0.23375	0.33933	0.42223	0.28155	0.3438	0.42593	0.31029	0.3039	0.28947	0.26889	0.28613	0.28112	0.29609	0.28425	0.28967	0.29846	0.29386	0.28036	0.34169	0.23566	0.25689	0.27073	0.23144	0.23571	0.3725	0.30051	0.49467	0.27243	0.30424	0.25569	0.43422	0.32487	0.42102	0.43593	0.22577	0.26486	0.16417	0.23725	0.11832	0.11799	0.23245	0.23996	0.09963	0.17004	0.11866	0.15105	0.1167	0.06717	0.16243	0.10926	0.05522	0.08075	0.10914	0.23599	0.0	0.12716	0.09374	.	.	0.08158	0.10674	0.18263	0.18588	0.33046	0.25939	0.1739	0.21294	0.19325	0.17224	0.1452	0.15695	0.15451	0.12921	0.17845	0.3768	0.3514	0.26902	0.30664	0.29805	0.21212	0.12518	0.19371	0.15159	0.15553	0.14401	0.14534	0.21539	0.16427	0.14304	0.12198	0.33865	0.31341	.	0.17891	.	0.18048	0.13708	.	0.33758	.	0.19616	0.34587	0.19229	0.17676	0.15164	0.20043	0.16163	0.18441	0.23486	0.19087	0.26962	0.18984	0.15822	0.14137	0.53584	0.23416	.	0.16766	0.26897	0.28435	0.28435	0.23889	0.23267	0.21639	0.20635	.	0.18749	0.23782	0.16513	0.14094	0.17547	0.19052	0.16701	0.20368	0.22293	0.19767	0.176	.	0.25873	0.24006	0.2133	0.20301	0.26613	0.26761	0.28731	0.18634	.	0.25808	.	0.21727	0.22343	0.21518	0.26965	0.2531	0.28822	0.28282	0.29309	.	.	0.16905	0.14358	0.22529	0.23249	0.18708	0.21341	0.29846	0.23012	0.19489	0.52182	0.56083	0.21653	0.30404	0.18953	0.47078	0.30446	0.28108	0.22778	0.22881	0.23148	0.23191	0.1531	0.21417	0.20974	0.17242	0.3251	0.16951	0.29644	0.34699	0.18651	0.25879	0.26838	0.25627	0.26321	0.25601	0.32553	0.26553	0.22161	0.18381	0.53555
81	0.39124	0.40433	0.29525	0.40083	0.48373	0.34304	0.40529	0.48742	0.37178	0.36539	0.35096	0.33038	0.34763	0.34261	0.35759	0.34574	0.35117	0.35996	0.35536	0.34186	0.40319	0.29715	0.31839	0.33223	0.29294	0.29721	0.434	0.362	0.55617	0.33393	0.36573	0.31718	0.49572	0.38636	.	.	0.28727	.	0.22567	0.29875	0.17982	0.17949	0.29395	0.30146	0.16113	0.23154	.	0.21254	0.17819	.	0.23651	0.18334	0.1293	.	0.21222	0.33907	0.12716	0.0	0.15524	0.23069	0.17298	.	0.16823	0.24413	0.24738	0.39196	0.32089	0.2354	0.27443	0.25475	0.23374	0.2067	.	0.21601	0.19071	0.23995	0.4383	0.4129	0.33052	0.36814	0.35955	0.27361	0.18668	0.25521	0.21308	0.21702	0.20551	0.20683	0.27689	0.22577	0.20454	0.18347	0.40014	0.37491	0.41944	.	0.23582	0.24197	0.19858	0.22475	0.39907	0.25178	0.25765	0.40737	0.25379	0.23826	0.21314	0.26192	0.22312	0.24591	0.29636	0.25236	0.33112	0.25134	0.21972	0.20287	0.59734	0.29565	0.27169	0.22916	0.33047	0.34585	0.34585	0.30039	0.29417	0.27789	0.26785	0.27722	.	0.29931	0.22663	0.20243	0.23697	0.25201	0.22851	0.26518	0.28443	0.25917	0.2375	0.18939	0.32023	0.30156	0.2748	0.26451	0.32762	0.3291	0.34881	0.24784	0.27727	0.31958	0.21347	0.27877	0.28493	0.27668	0.33115	0.3146	0.34972	0.34432	0.35458	0.36595	0.22285	0.23054	0.20507	0.28679	0.29399	0.24858	0.27491	0.35996	0.29161	0.25639	0.58332	0.62232	0.27803	0.36554	0.25103	0.53228	0.36596	0.34258	0.28927	0.29031	0.29298	0.2934	0.2146	0.27566	0.27124	0.23392	0.3866	0.23101	0.35794	0.40849	0.24801	0.32029	0.32988	0.31777	0.32471	0.31751	0.38703	0.32703	0.28311	0.24531	0.59704
185	0.3509	0.364	.	0.36049	.	0.30271	0.36496	0.44709	0.33145	0.32506	0.31063	0.29005	0.30729	0.30228	0.31725	0.30541	0.31083	0.31963	0.31502	0.30152	0.36285	.	0.27806	0.29189	.	0.25687	0.39367	0.32167	0.51584	0.29359	0.3254	0.27685	0.45539	0.34603	0.44219	0.45709	0.24693	0.28603	0.18533	0.25841	0.13948	0.13915	0.25361	0.26113	0.12079	0.1912	0.13982	0.17221	0.13786	0.08834	0.20309	0.14992	0.09588	0.12141	0.1788	0.30566	0.09374	0.15524	0.0	0.15515	0.10266	0.07276	0.12644	0.2038	0.20704	0.35162	0.28056	0.19506	0.2341	0.21442	0.19341	0.16637	0.17812	0.17567	0.15038	0.19962	0.39796	0.37257	0.29018	0.32781	0.31921	0.23328	0.14634	0.21487	0.17275	0.17669	0.16517	0.1665	0.23656	.	0.1642	0.14314	0.35981	0.33457	0.3791	0.20007	0.19548	0.20164	0.15824	0.18442	0.35874	0.21145	0.21732	0.36703	0.21346	0.19792	0.17281	0.22159	0.18279	0.20557	0.25603	0.21203	0.29078	0.21101	0.17938	0.16253	0.557	0.25532	0.23136	0.18883	0.29013	0.30551	0.30551	0.26006	0.25383	0.23755	0.22751	0.23689	0.20866	0.25898	0.18629	0.1621	0.19663	0.21168	0.18817	0.22485	0.24409	0.21884	0.19717	0.14906	0.2799	0.26122	0.23446	0.22417	0.28729	0.28877	0.30847	0.2075	0.23693	.	0.17313	0.23843	0.2446	0.23634	0.29081	0.27427	0.30939	0.30399	0.31425	0.32561	0.18252	0.19021	0.16474	0.24646	0.25365	0.20824	0.23457	0.31962	0.25128	0.21605	0.54298	0.58199	0.23769	0.3252	0.21069	0.49194	0.32563	0.30224	0.24894	0.24998	0.25264	0.25307	.	0.23533	0.2309	0.19359	0.34626	0.19067	0.3176	0.36816	0.20768	0.27996	0.28954	0.27744	0.28437	0.27718	0.34669	0.2867	0.24277	0.20497	0.55671
13	0.42636	0.43945	0.33036	0.43595	0.51884	0.37816	0.44041	0.52254	.	0.40051	0.38608	0.3655	0.38274	0.37773	0.39271	0.38086	0.38628	0.39508	0.39047	0.37698	0.43831	0.33227	0.35351	0.36735	0.32806	0.33233	0.46912	0.39712	0.59129	0.36904	0.40085	0.3523	0.53084	0.42148	0.51764	0.53254	0.32239	0.36148	0.26078	0.33386	0.21493	0.21461	0.32907	0.33658	0.19625	0.26666	0.21527	0.24766	0.21331	0.16379	0.27855	0.22537	0.17133	0.19686	0.25426	0.38111	.	0.23069	0.15515	0.0	0.17811	0.14821	0.2019	0.27925	0.2825	0.42708	0.35601	0.27052	0.30955	0.28987	.	0.24182	0.25357	0.25113	0.22583	0.27507	0.47342	0.44802	0.36564	0.40326	0.39467	0.30873	.	0.29033	0.2482	0.25214	0.24062	0.24195	0.31201	0.26089	0.23966	0.21859	0.43526	0.41003	0.45455	0.27552	0.27093	0.27709	0.23369	0.25987	0.43419	0.2869	0.29277	0.44248	0.28891	0.27338	0.24826	0.29704	0.25824	.	0.33148	0.28748	0.36624	0.28646	0.25484	0.23799	0.63246	0.33077	0.30681	0.26428	0.36558	0.38096	0.38096	0.33551	0.32928	0.31301	0.30297	0.31234	.	0.33443	0.26174	0.23755	0.27209	0.28713	0.26363	0.3003	0.31954	.	0.27262	0.22451	.	0.33667	0.30991	0.29962	0.36274	0.36422	0.38393	0.28295	0.31239	0.3547	0.24859	0.31389	0.32005	0.3118	0.36626	0.34972	0.38484	0.37944	0.3897	0.40106	0.25797	.	0.24019	0.32191	0.3291	0.28369	0.31003	0.39508	0.32673	0.29151	0.61844	0.65744	0.31315	0.40066	0.28614	0.56739	0.40108	0.37769	0.32439	0.32543	0.32809	0.32852	0.24972	0.31078	0.30635	0.26904	0.42172	0.26613	0.39306	0.44361	0.28313	0.35541	0.365	0.35289	0.35982	0.35263	0.42214	0.36215	0.31823	.	0.63216
19	0.36865	0.38174	0.27266	0.37824	0.46113	0.32045	0.3827	0.46483	0.34919	0.3428	0.32837	.	0.32503	0.32002	0.335	0.32315	.	0.33737	0.33276	0.31927	0.3806	0.27456	.	0.30964	0.27035	0.27462	0.41141	0.33941	.	0.31133	0.34314	0.29459	0.47313	0.36377	0.45993	0.47483	0.26468	0.30377	0.20307	0.27615	0.15722	0.1569	0.27136	0.27887	0.13854	0.20895	0.15756	0.18995	0.1556	0.10608	0.22084	0.16766	0.11362	0.13915	0.19655	0.3234	.	0.17298	0.10266	0.17811	0.0	0.08463	0.14419	0.22154	0.22479	0.36937	0.2983	0.21281	0.25184	0.23216	0.21115	0.18411	.	.	0.16812	0.21736	0.41571	0.39031	0.30793	0.34555	0.33696	0.25102	0.16409	0.23262	0.19049	0.19443	0.18291	0.18424	0.2543	0.20318	0.18195	.	0.37755	0.35232	0.39685	.	0.21322	0.21938	0.17598	0.20216	0.37648	0.22919	0.23506	0.38477	0.2312	0.21567	0.19055	0.23933	.	0.22332	0.27377	0.22977	0.30853	0.22875	0.19713	0.18028	0.57475	0.27306	0.2491	0.20657	0.30787	0.32325	0.32325	0.2778	0.27157	0.2553	0.24526	0.25463	0.2264	0.27672	0.20403	0.17984	0.21438	0.22942	0.20592	0.24259	0.26183	0.23658	0.21491	0.1668	0.29764	0.27896	0.25221	0.24191	0.30503	0.30651	0.32622	0.22524	0.25468	0.29699	0.19088	0.25618	0.26234	0.25409	0.30855	0.29201	0.32713	0.32173	0.33199	0.34335	0.20026	0.20795	0.18248	0.2642	0.27139	0.22598	0.25232	0.33737	0.26902	0.2338	.	0.59973	0.25544	.	0.22844	0.50968	0.34337	0.31998	0.26668	0.26772	0.27038	0.27081	0.19201	0.25307	0.24864	0.21133	0.36401	0.20842	0.33535	0.3859	0.22542	0.2977	0.30729	0.29518	0.30211	0.29492	0.36443	0.30444	0.26052	0.22271	0.57445
173	0.33875	.	0.24276	0.34834	0.43124	.	0.3528	0.43494	0.3193	0.31291	0.29848	0.2779	0.29514	0.29013	0.3051	0.29325	0.29868	0.30747	0.30287	0.28937	0.3507	0.24467	0.2659	0.27974	0.24045	.	0.38151	0.30952	0.50368	0.28144	0.31325	.	0.44323	0.33388	0.43003	0.44494	0.23478	0.27387	0.17318	.	0.12733	0.127	0.24146	0.24897	0.10864	0.17905	0.12766	0.16006	0.12571	0.07618	0.19094	0.13777	0.08373	0.10925	0.16665	0.2935	0.08158	.	0.07276	0.14821	0.08463	0.0	0.11429	0.19164	0.19489	0.33947	0.2684	0.18291	0.22194	.	0.18125	0.15421	0.16596	0.16352	0.13822	.	0.38581	0.36041	0.27803	0.31565	0.30706	0.22112	0.13419	0.20272	0.16059	0.16454	0.15302	0.15434	0.2244	0.17328	0.15205	0.13098	0.34766	.	0.36695	0.18792	0.18333	0.18948	.	0.17226	0.34659	0.19929	0.20517	0.35488	0.2013	0.18577	0.16065	0.20944	.	0.19342	0.24387	0.19987	0.27863	0.19885	0.16723	0.15038	0.54485	0.24316	.	0.17667	0.27798	.	0.29336	0.2479	0.24168	0.2254	0.21536	0.22474	0.1965	0.24683	0.17414	0.14995	0.18448	0.19952	0.17602	0.21269	0.23194	0.20668	0.18501	0.13691	.	0.24907	0.22231	0.21202	0.27514	0.27662	0.29632	0.19535	0.22478	0.26709	.	0.22628	0.23244	0.22419	0.27866	0.26211	0.29723	0.29183	0.30209	0.31346	0.17036	0.17805	0.15258	0.2343	0.2415	0.19609	0.22242	0.30747	0.23913	0.2039	0.53083	0.56983	0.22554	0.31305	0.19854	0.47979	0.31347	0.29009	0.23679	0.23782	0.24049	0.24091	0.16211	0.22318	0.21875	0.18143	0.33411	0.17852	0.30545	0.356	0.19552	0.2678	0.27739	0.26528	0.27222	0.26502	0.33454	0.27454	0.23062	0.19282	0.54456
159	0.3639	0.377	0.26791	0.37349	0.45639	0.31571	0.37796	0.46009	0.34445	0.33806	0.32363	0.30305	0.32029	0.31528	0.33025	0.31841	0.32383	0.33263	.	0.31452	0.37585	0.26982	0.29106	0.30489	0.26561	0.26987	0.40666	0.33467	0.52883	0.30659	0.3384	0.28985	0.46839	0.35903	0.45518	0.47009	0.25993	0.29903	0.19833	0.27141	0.15248	0.15215	0.26661	0.27413	0.13379	0.2042	.	0.18521	0.15086	0.10134	0.21609	0.16292	0.10888	0.13441	0.1918	0.31865	0.10674	0.16823	0.12644	0.2019	0.14419	0.11429	0.0	0.2168	0.22004	0.36462	0.29356	0.20806	0.2471	0.22742	0.20641	0.17936	0.19112	0.18867	0.16338	0.21262	0.41096	0.38557	0.30318	0.34081	0.33221	0.24628	0.15934	0.22787	0.18575	0.18969	0.17817	0.1795	0.24956	0.19844	0.1772	0.15614	0.37281	0.34757	0.3921	0.21307	0.20848	0.21464	0.17124	0.19742	0.37174	0.22445	0.23032	0.38003	0.22646	0.21092	0.1858	0.23459	0.19579	0.21857	0.26902	0.22503	0.30378	0.224	0.19238	0.17553	0.57	.	0.24436	0.20182	0.30313	0.31851	0.31851	.	0.26683	0.25055	0.24051	0.24989	0.22166	0.27198	0.19929	0.1751	0.20963	0.22468	0.20117	0.23785	0.25709	0.23184	0.21017	0.16206	.	0.27422	0.24746	.	0.30029	0.30177	0.32147	0.2205	0.24993	0.29225	0.18613	0.25143	0.2576	0.24934	0.30381	0.28727	0.32238	0.31699	.	0.33861	0.19552	0.20321	0.17774	0.25945	0.26665	0.22124	0.24757	0.33262	.	0.22905	0.55598	0.59499	0.25069	0.3382	0.22369	0.50494	0.33863	0.31524	0.26194	0.26298	0.26564	0.26607	0.18726	0.24833	0.2439	0.20659	0.35926	0.20367	.	0.38116	0.22068	0.29296	0.30254	0.29044	0.29737	0.29017	0.35969	0.2997	0.25577	0.21797	0.56971
74	0.38433	0.39743	0.28834	0.39392	0.47682	0.33613	0.39838	0.48051	0.36487	0.35848	0.34406	0.32347	0.34072	0.33571	0.35068	0.33883	0.34426	0.35305	0.34845	0.33495	0.39628	0.29025	0.31148	0.32532	0.28603	0.2903	0.42709	0.35509	0.54926	0.32702	0.35883	0.31028	0.48881	0.37945	0.47561	0.49052	0.28036	0.31945	0.21876	0.29184	0.22098	0.22065	0.33511	0.34262	0.20229	0.2727	0.22132	0.26079	0.22644	0.17692	0.29199	0.23881	0.18477	0.2103	0.2677	0.39455	0.18263	0.24413	0.2038	0.27925	0.22154	0.19164	0.2168	0.0	0.0147	0.24054	0.17907	0.09358	0.24986	0.24025	0.21924	0.1922	0.20395	0.20151	0.17621	0.22545	0.43139	0.40599	0.32361	0.36123	0.35264	0.2667	0.17977	0.2483	0.20617	0.21011	0.1986	0.19992	0.26998	0.21886	0.19763	0.17656	0.39324	0.368	0.41253	0.2335	0.22891	0.23506	0.19167	0.21784	0.39217	0.24487	0.25075	0.40046	0.24688	0.23135	0.20623	0.25502	0.21622	0.239	0.28945	0.24545	0.32421	.	0.21281	0.19596	0.59043	0.28874	0.26478	0.22225	0.32356	0.33894	0.33894	0.29348	0.28726	0.27098	0.26094	0.27032	0.24208	0.29241	0.21972	.	0.23006	0.2451	0.2216	0.25827	0.27752	0.25226	0.23059	0.18249	0.31332	0.29465	0.26789	0.2576	0.32072	0.3222	0.3419	0.24093	0.27036	0.31267	.	0.27186	0.27802	0.26977	0.32424	0.30769	0.34281	0.33741	0.34767	0.35904	0.21594	0.22363	0.19816	0.27988	0.28708	0.24167	0.268	0.35305	0.2847	0.24948	0.57641	0.61541	0.27112	0.35863	0.24412	0.52537	0.35905	0.33567	0.28236	0.2834	0.28607	.	0.20769	0.26876	0.26433	0.22701	0.37969	0.2241	0.35103	0.40158	0.2411	0.31338	0.32297	0.31086	0.3178	0.3106	0.38012	0.32012	0.2762	0.2384	.
148	0.38758	0.40067	0.29159	.	0.48006	0.33938	0.40163	0.48376	0.36812	0.36173	0.3473	0.32672	0.34396	0.33895	0.35393	0.34208	0.34751	0.3563	0.35169	0.3382	0.39953	0.29349	0.31473	0.32857	0.28928	0.29355	0.43034	0.35834	0.55251	0.33026	0.36207	0.31352	.	0.3827	0.47886	0.49377	0.28361	0.3227	0.222	0.29508	0.22423	0.2239	0.33836	0.34587	0.20554	0.27595	0.22456	0.26404	.	0.18016	0.29524	0.24206	0.18802	0.21355	0.27095	0.3978	0.18588	0.24738	0.20704	0.2825	0.22479	0.19489	0.22004	0.0147	0.0	0.24379	0.18232	0.09683	0.25311	0.2435	0.22249	0.19545	0.2072	0.20475	0.17946	0.2287	0.43464	0.40924	.	0.36448	.	0.26995	0.18302	0.25155	0.20942	0.21336	0.20184	0.20317	0.27323	0.22211	0.20088	0.17981	0.39648	0.37125	0.41578	0.23674	0.23215	0.23831	0.19491	.	0.39541	0.24812	0.25399	0.4037	0.25013	0.2346	0.20948	0.25826	0.21946	0.24225	0.2927	.	0.32746	0.24768	0.21606	0.19921	0.59368	0.29199	.	0.2255	0.3268	0.34218	.	0.29673	0.2905	0.27423	0.26419	0.27356	.	0.29565	0.22296	0.19877	0.23331	0.24835	0.22485	0.26152	0.28076	.	0.23384	0.18573	0.31657	0.29789	0.27114	0.26084	0.32396	.	0.34515	0.24418	0.27361	0.31592	0.20981	0.27511	0.28127	.	0.32748	0.31094	0.34606	.	0.35092	0.36228	0.21919	0.22688	0.20141	0.28313	0.29032	0.24491	0.27125	0.3563	0.28795	0.25273	0.57966	0.61866	0.27437	0.36188	0.24737	0.52861	0.3623	0.33891	0.28561	0.28665	0.28931	.	0.21094	0.272	0.26757	0.23026	0.38294	.	0.35428	0.40483	0.24435	0.31663	0.32622	0.31411	0.32104	0.31385	0.38336	0.32337	.	0.24164	0.59338
83	0.53216	0.54525	0.43617	0.54175	0.62464	0.48396	0.54621	0.62834	0.5127	0.50631	0.49188	0.4713	0.48854	0.48353	0.49851	0.48666	0.49209	0.50088	0.49627	0.48278	0.54411	0.43807	0.45931	0.47315	0.43386	0.43813	.	0.50292	0.69709	0.47484	0.50665	0.4581	0.63664	0.52728	0.62344	0.63835	0.42819	0.46728	0.36658	0.43966	0.36881	0.36848	0.48294	0.49045	0.35012	0.42053	0.36914	0.40862	0.37427	0.32474	.	0.38664	0.3326	0.35813	0.41553	0.54238	0.33046	0.39196	0.35162	0.42708	0.36937	0.33947	0.36462	0.24054	0.24379	0.0	0.3269	0.24141	0.39769	0.38808	0.36707	0.34003	0.35178	0.34933	0.32404	0.37328	0.57922	0.55382	0.47144	0.50906	0.50047	0.41453	0.3276	0.39613	0.354	0.35794	0.34642	0.34775	0.41781	0.36669	0.34546	0.32439	0.54106	0.51583	0.56036	0.38133	0.37674	0.38289	0.33949	0.36567	0.53999	0.3927	0.39857	0.54828	0.39471	0.37918	.	0.40284	0.36404	0.38683	0.43728	0.39328	0.47204	.	0.36064	0.34379	0.73826	0.43657	0.41261	0.37008	0.47138	0.48677	0.48676	0.44131	0.43508	0.41881	0.40877	0.41814	0.38991	0.44023	0.36754	0.34335	0.37789	0.39293	0.36943	0.4061	.	0.40009	0.37842	0.33031	0.46115	0.44247	0.41572	0.40542	0.46854	0.47002	0.48973	0.38876	0.41819	0.4605	0.35439	0.41969	0.42585	0.4176	0.47206	0.45552	0.49064	0.48524	0.4955	0.50686	0.36377	0.37146	0.34599	0.42771	0.4349	0.38949	0.41583	0.50088	0.43253	0.39731	0.72424	0.76324	0.41895	0.50646	0.39195	0.67319	0.50688	0.48349	0.43019	0.43123	0.43389	0.43432	0.35552	0.41658	0.41215	0.37484	0.52752	0.37193	0.49886	0.54941	0.38893	0.46121	0.4708	0.45869	0.46562	0.45843	0.52794	0.46795	0.42403	0.38622	0.73796
118	0.46109	0.47419	.	0.47068	0.55358	0.41289	0.47514	0.55728	.	0.43525	0.42082	0.40024	0.41748	0.41247	0.42744	0.41559	0.42102	0.42981	0.42521	0.41171	0.47304	0.36701	0.38824	0.40208	0.36279	0.36706	0.50385	0.43186	0.62602	0.40378	0.43559	0.38704	0.56557	0.45622	.	0.56728	0.35712	0.39621	0.29552	0.3686	0.29774	0.29741	0.41187	0.41939	0.27905	0.34946	0.29808	0.33755	0.3032	0.25368	0.36875	0.31557	0.26153	.	0.34446	0.47131	0.25939	0.32089	0.28056	0.35601	0.2983	0.2684	0.29356	0.17907	0.18232	0.3269	0.0	0.11351	0.32662	0.31701	0.296	0.26896	0.28071	0.27827	0.25297	.	0.50815	0.48275	0.40037	0.43799	0.4294	0.34346	0.25653	0.32506	0.28293	0.28688	0.27536	0.27668	.	0.29562	.	0.25332	0.47	0.44476	0.48929	0.31026	0.30567	0.31182	0.26843	0.2946	0.46893	0.32163	0.32751	0.47722	0.32364	.	0.28299	0.33178	0.29298	0.31576	0.36621	0.32221	.	0.32119	0.28957	0.27272	0.66719	0.3655	0.34154	0.29901	0.40032	0.4157	0.4157	0.37024	0.36402	0.34774	0.3377	0.34708	0.31884	0.36917	0.29648	0.27229	0.30682	0.32186	.	.	0.35428	0.32902	0.30735	0.25925	0.39008	0.37141	.	0.33436	0.39748	0.39896	0.41866	0.31769	0.34712	.	0.28332	0.34862	0.35478	0.34653	0.401	0.38445	0.41957	0.41417	0.42443	0.4358	0.2927	0.30039	0.27492	0.35664	0.36384	0.31843	0.34476	0.42981	0.36147	0.32624	0.65317	0.69217	0.34788	0.43539	0.32088	0.60213	0.43581	0.41243	0.35913	0.36016	0.36283	0.36325	0.28445	0.34552	.	0.30377	0.45645	0.30086	0.42779	0.47834	0.31786	0.39014	0.39973	0.38762	0.39456	0.38736	0.45688	0.39688	0.35296	0.31516	0.6669
